reaction	linear_coefficient
AIRC2	[0.28555571186634365, 0.016115456653097777, 0.2872169340356823, 0.021810373811851757, 0.28203285090376556, 0.006935801515817595, 0.28853705347253666, 0.008814425732588472, 0.287580132602707, 0.007647035052059035, 0.28657842428683383, 0.009740630160676729, 0.25178800313260885, 0.01114753209478295, 0.2915939021022948, 0.0078072140390441835, 0.28823689481435677, 0.002903426818620092, 0.2817412924289598, 0.0028260039962606917, 0.28677810467513254, 0.0025533050820742286, 0.2815453779816709, 0.16787139019787975, 0.291241985695869, 0.20043141730533245, 0.2822086217396198, 0.36191846789549786, 0.2859235296860509, 0.006681571702959539, 0.2880266403274649, 0.008999421644654082, 0.2866641958425957, 0.00797510030975628]
AIRC3	[0.5817253440381139, 0.03789623011036613, 0.5653477956935957, 0.055646180277744844, 0.6039975740267313, 0.009496516843933227, 0.6016503306728873, 0.02017965641405563, 0.5739364739438845, 0.01048736067157916, 0.5565062669614746, 0.014358916718613739, 0.5758296139887585, 0.01405839031573089, 0.5650087556334302, 0.008132723392295508, 0.5937319720096551, 0.007257876767120555, 0.57364936234406, 0.0029710450046033384, 0.5882958640160645, 0.003191105329116895, 0.5823202197428987, 0.16787139019787975, 0.5972371431629662, 0.20043141730533245, 0.5903643787148048, 0.36191846789549786, 0.582295100930559, 0.0026511150225360415, 0.5987583333343446, 0.0028086329670393077, 0.5939384754112038, 0.0024154211690033253]
AKGDH	[0.0912845983657575, 5.796716030108616e-05, 0.09200165352055693, 8.7949387247821e-05, 0.08771933959166735, 0.0021667628772169224, 0.10037916745121477, 0.002195189359375584, 0.09436191440482161, 0.002307222887361202, 0.08927947148439508, 0.002061371140759371, 0.08842347948435061, 0.0038793155553607894, 0.0889046573710115, 0.0018684735479499973, 0.09015596574443736, 0.0010733348908713667, 0.08903080420847496, 0.0010769800721287704, 0.08889817762891182, 0.0013597074768943807, 0.08802797979189972, 2.298297535595277e-05, 0.09218530681176497, 2.9169952364638328e-05, 0.08896809139154459, 0.0011358300267848972, 0.087016434891079, 0.0008253367083552371, 0.09057653855593192, 0.0008399147285641111, 0.09023839469780323, 0.0007136818624007191]
ASCBptspp	[0.17730657730063815, 0.003233582400775962, 0.177826553299934, 0.004225554039553332, 0.17253647810599929, 0.002025806070164686, 0.17546837003907662, 0.002195189359375584, 0.17593008436261157, 0.0026196587055084155, 0.1710584577184494, 0.0013418927766184763, 0.17880151271887648, 0.0026828278203699174, 0.17486789733505934, 0.0011847648628739386, 0.17216031538854393, 0.0006448255614472748, 0.16975319160466626, 0.0006503888711209847, 0.17118206096180072, 0.0008312444150590284, 0.16691043829154248, 0.0010402029377572454, 0.18110697650305815, 0.0012841103669279815, 0.17615501706634185, 0.001348414625956268, 0.17027326171240295, 0.0008097981695111452, 0.17359205579710196, 0.000784569235916214, 0.17409268407540468, 0.0006752244769407733]
ASCBtex	[0.2509936600130159, 0.0002732631088078574, 0.254565380701542, 0.0002512758866809333, 0.24849435899182193, 7.590357260874598e-05, 0.2502007020591691, 8.321510800026593e-05, 0.2535265991773151, 9.176890413550535e-05, 0.2521995309735522, 3.57628232550058e-05, 0.25178800313260885, 0.00012913011732969864, 0.2534334315328033, 5.756946315394975e-05, 0.2532317416826812, 4.669795579281324e-05, 0.24870453863263156, 2.7565717649617678e-05, 0.2501259221728128, 4.7661254406609274e-05, 0.2505511181841171, 0.00011545751739243391, 0.2542694803264102, 0.00010139673881432714, 0.2501264261162216, 2.8618572767339935e-05, 0.24735518002717571, 7.94868438388234e-05, 0.24904655172351026, 2.5545336745053927e-05, 0.25084493757306464, 3.1063270486679384e-05]
ASNN	[0.2913289990431813, 0.010123052752992643, 0.2947811624908139, 0.021919258144807163, 0.2894082542528379, 0.021665787852776324, 0.28853705347253666, 0.029187250523294284, 0.2962575974918336, 0.0503087258572513, 0.2928691155356073, 0.009740630160676729, 0.2943005967246604, 0.02852339129099367, 0.2930314144762756, 0.008428381202058128, 0.2943005967246604, 0.007257876767120555, 0.2857205650470819, 0.006735875063912934, 0.2887711399115692, 0.007489597186701029, 0.28750412484675175, 0.009647448773460491, 0.29937860906631414, 0.012732056019203658, 0.2884975147391134, 0.011233598487425018, 0.2859235296860509, 0.010226152709030868, 0.2943681034500543, 0.013261024578542158, 0.29125895142492997, 0.013894950728797177]
AKGt2rpp	[0.22984349060986053, 0.0051533046082946725, 0.23775851721366845, 0.008635369524247365, 0.22671732578572304, 0.07377282085975313, 0.23548174816914386, 0.045670951997443116, 0.22770562486773352, 0.048718143510320035, 0.24254358554541997, 0.08693768031356522, 0.2238461554811322, 0.12611750280927894, 0.2294933675463272, 0.1745695916755404, 0.2261561371612479, 0.48803847867056643, 0.22489454074150117, 0.5285996592383565, 0.22499401234559313, 0.5090669269870582, 0.23103790455384202, 0.022195532785179932, 0.22818315457491925, 0.03428272342612956, 0.2198914092900926, 0.032013743056426534, 0.22767216621038056, 0.021872287572677788, 0.2208647808927683, 0.018945797323376156, 0.21889155100316438, 0.028710658477241333]
ALCD2x	[0.10109918656638146, 0.004435651446605435, 0.10800290602179673, 0.005613829284734787, 0.10388849308771057, 0.0019788204678139404, 0.10037916745121477, 0.0021179220087155113, 0.10737811173851151, 0.0022220131187755984, 0.10815154523071531, 0.0013197549807987563, 0.11238953941555076, 5.769801374815406e-05, 0.10069225883765351, 2.9851543488704127e-05, 0.10632583750524711, 2.884340040014274e-05, 0.10238979085502774, 0.0006247933990605176, 0.10740493339582455, 2.9438390205390228e-05, 0.10845796904360576, 0.0010188626588257498, 0.10962092831986167, 0.001266053670315559, 0.10897820548084232, 0.0012421223263705825, 0.10690714437057619, 0.001190492371191398, 0.10844793462868381, 0.0010454837012563003, 0.09512032250403345, 0.001300156990664894]
AKGtex	[0.2509936600130159, 0.0002732631088078574, 0.254565380701542, 0.0002512758866809333, 0.24849435899182193, 7.590357260874598e-05, 0.2502007020591691, 8.321510800026593e-05, 0.2535265991773151, 9.176890413550535e-05, 0.2521995309735522, 3.57628232550058e-05, 0.25178800313260885, 0.00012913011732969864, 0.2534334315328033, 5.756946315394975e-05, 0.2532317416826812, 4.669795579281324e-05, 0.24870453863263156, 2.7565717649617678e-05, 0.2501259221728128, 4.7661254406609274e-05, 0.2505511181841171, 0.00011545751739243391, 0.2542694803264102, 0.00010139673881432714, 0.2501264261162216, 2.8618572767339935e-05, 0.24735518002717571, 7.94868438388234e-05, 0.24904655172351026, 2.5545336745053927e-05, 0.25084493757306464, 3.1063270486679384e-05]
ALAALAabcpp	[0.1842345219128433, 0.0051533046082946725, 0.18626357734604224, 0.008526485191291957, 0.18218123633170927, 0.006137046275854921, 0.1832962019690854, 0.006238847377252717, 0.1877892863777512, 0.008300309944548664, 0.18221013765945682, 0.003367501094122841, 0.1845764669191657, 0.007879513355927285, 0.1852179864277206, 0.002690771831352284, 0.18428771920915127, 0.0021088991036462552, 0.1842491132849682, 0.0019472261221846528, 0.18000835986602062, 0.002544193649973619, 0.17882793202170436, 0.002754538678587396, 0.18575647557188393, 0.002945326455270824, 0.18473078024746944, 0.0024379106967095444, 0.1793661574744588, 0.003070655571326524, 0.1825277538334779, 0.0025793444974980193, 0.18098481744890618, 0.0030307393363624598]
ALAALAr	[0.2509936600130159, 0.010643351295217339, 0.254565380701542, 0.01669281016294757, 0.24849435899182193, 0.008086948773410861, 0.2502007020591691, 0.006934253533193371, 0.2535265991773151, 0.007647035052059035, 0.2521995309735522, 0.009740630160676729, 0.25178800313260885, 0.022737390900888558, 0.2534334315328033, 0.0049913591635676715, 0.2532317416826812, 0.002849863152442081, 0.24870453863263156, 0.0028260039962606917, 0.2501259221728128, 0.0030088766871047045, 0.2505511181841171, 0.0023490733788889785, 0.2542694803264102, 0.0028550429722087128, 0.2501264261162216, 0.0024733414632381063, 0.24735518002717571, 0.0026588842919580873, 0.24997786159192864, 0.003014201939731497, 0.25084493757306464, 0.002665394174492973]
ALAALAtex	[0.2509936600130159, 0.0002732631088078574, 0.254565380701542, 0.0002512758866809333, 0.24849435899182193, 7.590357260874598e-05, 0.2502007020591691, 8.321510800026593e-05, 0.2535265991773151, 9.176890413550535e-05, 0.2521995309735522, 3.57628232550058e-05, 0.25178800313260885, 0.00012913011732969864, 0.2534334315328033, 5.756946315394975e-05, 0.2532317416826812, 4.669795579281324e-05, 0.24870453863263156, 2.7565717649617678e-05, 0.2501259221728128, 4.7661254406609274e-05, 0.2505511181841171, 0.00011545751739243391, 0.2542694803264102, 0.00010139673881432714, 0.2501264261162216, 2.8618572767339935e-05, 0.24735518002717571, 7.94868438388234e-05, 0.24904655172351026, 2.5545336745053927e-05, 0.25084493757306464, 3.1063270486679384e-05]
ALAGLUE	[0.3112468398032711, 0.029625277421897675, 0.30583657330985226, 0.03694529609265349, 0.30160603671476527, 0.21515249833314645, 0.30274311882699695, 0.4222977748981905, 0.3000178322771218, 0.22692017287901262, 0.30688020058969345, 0.06853010308946818, 0.3101817207754557, 0.09190152519371908, 0.3042440109933253, 0.05322977868765014, 0.30931547764541234, 0.037389500559563145, 0.30618539565456704, 0.049119681129625586, 0.30129878996917175, 0.03189211644603689, 0.3036778663376857, 0.007705483390694387, 0.3104211693547753, 0.009779786123072629, 0.3022187358289176, 0.011233598487425018, 0.30581423916554806, 0.016255105780538546, 0.30330380148643027, 0.015490657282357441, 0.30360735705245356, 0.020788437072492477]
ASNNpp	[0.2939269782727582, 0.1783230125239077, 0.30234539094594537, 0.31460034512894436, 0.2899755929719973, 0.19767385425866912, 0.2957850460003225, 0.1903926997837591, 0.2979930904696589, 0.2062994088812965, 0.2922972345129915, 0.024763680753882064, 0.2943005967246604, 0.04202405886790559, 0.3033815035689369, 0.0078072140390441835, 0.2919906150445447, 0.010339849139667354, 0.28657326632239377, 0.010043927117312425, 0.28991001718953313, 0.008648853157382, 0.292044122458242, 0.16787139019787975, 0.29763504691550446, 0.20043141730533245, 0.28992680860263464, 0.36191846789549786, 0.28819675362656477, 0.07893757147760547, 0.302150808191414, 0.08633288787166572, 0.294130673663889, 0.059380423381548184]
ASNS1	[0.18048188524789888, 0.03152705830037415, 0.18393612243677096, 0.0535773779515921, 0.18161389761254987, 0.007241207931097442, 0.178367567050191, 0.008505356329948182, 0.17679783085152423, 0.007647035052059035, 0.17334598180891245, 0.004551873170477852, 0.18197773752903557, 0.004182901995582354, 0.18061794683098228, 0.002764686283792939, 0.17562528790871745, 0.0016893170519184987, 0.1751536330149748, 0.0015462303932373344, 0.1754528507541652, 0.0018243905140254665, 0.17882793202170436, 0.006302495711101715, 0.18255994496206623, 0.008497760663590653, 0.1764408758390461, 0.008177694874336559, 0.17538801557855935, 0.006681571702959539, 0.1758980423871345, 0.006605879872474002, 0.178687439657739, 0.00797510030975628]
ASNS2	[0.3086488605736942, 0.12239988989927386, 0.30496377771887556, 0.15666362017712482, 0.29252861720821466, 0.01868852333500904, 0.3102810310558943, 0.02017965641405563, 0.2942328556843707, 0.02182790238601215, 0.30058950934092005, 0.005990829898759642, 0.30671674825528217, 0.004236476073268512, 0.29331891695107176, 0.0036239417934155536, 0.29487809214468935, 0.007257876767120555, 0.2942475778002007, 0.006735875063912934, 0.30129878996917175, 0.007489597186701029, 0.2954491206668597, 0.007484967175068932, 0.30112217121712376, 0.010023551527340328, 0.3022187358289176, 0.009054606345918466, 0.30013117931426314, 0.006681571702959539, 0.2958093450688246, 0.006605879872474002, 0.30360735705245356, 0.002665394174492973]
ASNTRS	[0.20328636959640745, 0.0051533046082946725, 0.2057560122111889, 0.008308716525381139, 0.20430744637892628, 0.004281114983000472, 0.1995317052313258, 0.004281407827197545, 0.2039872208374542, 0.005630403862199747, 0.20594320009801104, 0.0032346743192045225, 0.20190132952003328, 0.006754457724517958, 0.20649316956263544, 0.0023489174888142545, 0.19785886157983085, 0.0008858620592483264, 0.2001662037574566, 0.0010769800721287704, 0.20307062474478882, 0.0012048131311840188, 0.19727167231838344, 0.0018938140950170714, 0.2026109096963774, 0.002593220871328591, 0.20188230660972467, 0.0025796337628237916, 0.2069289977531906, 0.0015012631480732371, 0.2044346264387867, 0.0012905851686969873, 0.19936383977824348, 0.0012424709124749752]
ASNt2rpp	[0.20184304780219808, 0.06299614944044722, 0.19935551121069295, 0.06277810408632409, 0.1952300268723757, 0.00620752467938104, 0.19924178553021438, 0.0069084977496400145, 0.19993773722252844, 0.009550053217137519, 0.1967931037361588, 0.01445853679980248, 0.20161258181001881, 0.02852339129099367, 0.2010306225415087, 0.011477352365235149, 0.1961263753197441, 0.007257876767120555, 0.2001662037574566, 0.006735875063912934, 0.1973762383549695, 0.007489597186701029, 0.19443417381120204, 0.006688263428293094, 0.20202972231277422, 0.010023551527340328, 0.19702270747375233, 0.009054606345918466, 0.19840440797626324, 0.006681571702959539, 0.19607542504991887, 0.006605879872474002, 0.19333322307642967, 0.002617322442668041]
ASNtex	[0.2509936600130159, 0.0002732631088078574, 0.254565380701542, 0.0002512758866809333, 0.24849435899182193, 7.590357260874598e-05, 0.2502007020591691, 8.321510800026593e-05, 0.2535265991773151, 9.176890413550535e-05, 0.2521995309735522, 3.57628232550058e-05, 0.25178800313260885, 0.00012913011732969864, 0.2534334315328033, 5.756946315394975e-05, 0.2532317416826812, 4.669795579281324e-05, 0.24870453863263156, 2.7565717649617678e-05, 0.2501259221728128, 4.7661254406609274e-05, 0.2505511181841171, 0.00011545751739243391, 0.2542694803264102, 0.00010139673881432714, 0.2501264261162216, 2.8618572767339935e-05, 0.24735518002717571, 7.94868438388234e-05, 0.24904655172351026, 2.5545336745053927e-05, 0.25084493757306464, 3.1063270486679384e-05]
ASO3t8pp	[0.23215280548059564, 0.5422449308165199, 0.2464864731234356, 0.7685935713865187, 0.2301213581006795, 0.9301324093044414, 0.23954062398470397, 0.9656932963069277, 0.2265486295491833, 0.7886229673953123, 0.24311546656803573, 0.5586498336401555, 0.22933236197140694, 0.4912069842145533, 0.22489332794958883, 0.4328821243425195, 0.23943853182191305, 0.48803847867056643, 0.23228461846087076, 0.5285996592383565, 0.2284106441794847, 0.5090669269870582, 0.23217290395671458, 0.16787139019787975, 0.2369009653289676, 0.20043141730533245, 0.23246919528907975, 0.36191846789549786, 0.2211366473814029, 0.09722643169710171, 0.2309534722241605, 0.1412909620710275, 0.22951692328731252, 0.13026699913059345]
ALCD3ir	[0.2509936600130159, 0.5422449308165199, 0.254565380701542, 0.7685935713865187, 0.24849435899182193, 0.9301324093044414, 0.2502007020591691, 0.9656932963069277, 0.2535265991773151, 0.7886229673953123, 0.2521995309735522, 0.5586498336401555, 0.25178800313260885, 0.4912069842145533, 0.2534334315328033, 0.4328821243425195, 0.2532317416826812, 0.48803847867056643, 0.24870453863263156, 0.5285996592383565, 0.2501259221728128, 0.5090669269870582, 0.2775728800716169, 0.16787139019787975, 0.2542694803264102, 0.20043141730533245, 0.2510500155148562, 0.36191846789549786, 0.24735518002717571, 0.09722643169710171, 0.2494013649444205, 0.1412909620710275, 0.25084493757306464, 0.13026699913059345]
ASO3tex	[0.2509936600130159, 0.0002732631088078574, 0.254565380701542, 0.0002512758866809333, 0.24849435899182193, 7.590357260874598e-05, 0.2502007020591691, 8.321510800026593e-05, 0.2535265991773151, 9.176890413550535e-05, 0.2521995309735522, 3.57628232550058e-05, 0.25178800313260885, 0.00012913011732969864, 0.2534334315328033, 5.756946315394975e-05, 0.2532317416826812, 4.669795579281324e-05, 0.24870453863263156, 2.7565717649617678e-05, 0.2501259221728128, 4.7661254406609274e-05, 0.2505511181841171, 0.00011545751739243391, 0.2542694803264102, 0.00010139673881432714, 0.2501264261162216, 2.8618572767339935e-05, 0.24735518002717571, 7.94868438388234e-05, 0.24904655172351026, 2.5545336745053927e-05, 0.25084493757306464, 3.1063270486679384e-05]
ASP1DC	[0.6429221881125928, 0.008974807694289861, 0.6453540581997946, 0.01631171499760364, 0.6264074534335279, 0.14131462423894986, 0.87881356493542, 0.1442640914396958, 0.6468271790125478, 0.7886229673953123, 0.8736142940019161, 0.5586498336401555, 0.6350228945417229, 0.1603691964766296, 0.6581595574673818, 0.04946014161317674, 0.6370441285118241, 0.012500250342180481, 0.6520978796727529, 0.07709553209171617, 0.6284412880642906, 0.03621093526172581, 0.6209101994405657, 0.16787139019787975, 0.6568088499822965, 0.20043141730533245, 0.8347736293769416, 0.36191846789549786, 0.8323497343870951, 0.042631775468384626, 0.6587139846751896, 0.03403930381835267, 0.6370143089955881, 0.06379340836307698]
