reaction	linear_coefficient
PAPA160pp	[0.36898074773675144, 0.3780682381822026, 0.39481815902200706, 0.07448495636858044, 0.3740681765985268, 0.08335783419003881, 0.3901271537661004, 0.04597700380732322, 0.3832878103078255, 0.03350461503851005, 0.38507994015836755, 0.012654847009951434, 0.3760570669298905, 0.024534349598239306, 0.38439234412852685, 0.013816730766686046, 0.3780822690037352, 0.1466707510185714, 0.38147698013685005, 0.13684704784654128, 0.38688608934264906, 0.034748672126659406, 0.38361482175468464, 0.03403964766164494, 0.38316002150801187, 0.05458109927580773, 0.3838796364333732, 0.035797709978728914, 0.3956044850241689, 0.040923015048349005, 0.37748415735908425, 0.056677831808404806, 0.38520195771924765, 0.3812421663514671, 0.07695736298113608, 0.37763667088632075, 0.032281035280367715, 0.3767771696719482, 0.37770086221669624, 0.3875247354661958, 0.3746189190637092, 0.37648179990582376, 0.3974775465724739, 0.025740043844890734, 0.3774671709663133, 0.027295470944076458, 0.3774688372384349, 0.05501247035290436, 0.38080135587078084, 0.39186222833713896, 0.015688520138753922, 0.388815095362799, 0.036369957543260646, 0.3760426107168084, 0.01923015360508657, 0.37793128602440745, 0.01342899116667282, 0.3924678336595317, 0.05887777839961061, 0.37862333648150825, 0.37450911054377173, 0.3922445664630699, 0.37920539932030334, 0.09087649013822102, 0.4032571829121018, 0.03005573851783859]
PDX5POi	[0.45174672835924895, 0.45061746016918264, 0.46811208231900675, 0.025555529555691313, 0.4543381372847342, 0.02065603712582593, 0.4681609315420148, 0.03826907720644368, 0.4772241041019978, 0.030340785468142832, 0.46158271857410316, 0.0044397169328516855, 0.4959349915706754, 0.014497386968542088, 0.4508905285597059, 0.009897793672970114, 0.44896259863933885, 0.04349979954356397, 0.46558454966029705, 0.03880141172533558, 0.45060860252894674, 0.0131050039832991, 0.4553344055785554, 0.019174772986669236, 0.4509352069056017, 0.039295902081139214, 0.46666359914106137, 0.02097201021691347, 0.4559865298124298, 0.03238620034242578, 0.44547321482723956, 0.042340067373190814, 0.484069665073084, 0.4898922377466683, 0.02517523498739117, 0.47205626938275314, 0.028355989682239624, 0.4616047215777107, 0.453766024353493, 0.4535056773129288, 0.47382709963042074, 0.46034514142010263, 0.47413582498445794, 0.042780281922369386, 0.43843834964512757, 0.04869760180027263, 0.4515245889424128, 0.08221782654155108, 0.4944425187933199, 0.46189728841347616, 0.021085996914712402, 0.5001236044854681, 0.06948973222226565, 0.49000743067720864, 0.023780544530201477, 0.44804385443631334, 0.02303711627220361, 0.4748105554384362, 0.09299277741152574, 0.46191242403741845, 0.4517655333036901, 0.4646444780994104, 0.48276679065365385, 0.05798085792561205, 0.45953155466105877, 0.04452562874697519]
LPLIPAL1G140pp	[0.5002647170000234, 0.5018286756894038, 0.5054832922214295, 0.038997448615638065, 0.5064991225681903, 0.048662389370563254, 0.4986833686056566, 0.19249444095756807, 0.5069803213908349, 0.12237822413369617, 0.5102663048386622, 0.057603696861229944, 0.5109558399594003, 0.053387306814743574, 0.4939859184700408, 0.17225502274964832, 0.5009796147428868, 0.0609342132027808, 0.5074938196977534, 0.10166714393550763, 0.49624769981102484, 0.05134834383883827, 0.49825094369002837, 0.2228003487520923, 0.49754852006934486, 0.07459447613008466, 0.507334465837173, 0.05421633960408144, 0.5042921656430387, 0.09332198371330577, 0.5062904307903152, 0.32967601320413054, 0.4960019745813056, 0.5063194368700806, 0.2099975995189114, 0.4991155445616087, 0.11670034060555193, 0.5103661374691185, 0.5022755051124314, 0.5065773044505184, 0.504811889549537, 0.5002663896066943, 0.5011404457886797, 0.08601260741229749, 0.5022586488229517, 0.0704521277858244, 0.5041735999194598, 1.0, 0.5119257746275566, 0.5126727069688206, 0.06282229989160061, 0.5140010289994631, 0.1279835278247019, 0.5022586488229517, 0.03562494443822116, 0.4999790902969843, 0.10876622185332815, 0.5068165603701659, 0.5630865594581326, 0.5039862930089608, 0.4986916567578628, 0.5116611537835678, 0.5037085678484865, 0.943829699812095, 0.5169783091547857, 0.2457369980313986]
PDX5PS	[0.29163736584469335, 0.2878795975160353, 0.29516159928221325, 0.01776478974354465, 0.2964062651764922, 0.014222767545276734, 0.29424062978315024, 0.017030953428821983, 0.30277098705567784, 0.011564342567549152, 0.2929288661575951, 0.004153821401596608, 0.29373126326091764, 0.0110631692310185, 0.28650016704743486, 0.006979777352013246, 0.29434058923263884, 0.017590449580987856, 0.2947681455765953, 0.019068753226113382, 0.2944597413877488, 0.006143611707941027, 0.29259719730350725, 0.010486027040646375, 0.29450893512297877, 0.013789232154825191, 0.29330763542217425, 0.010979838012578104, 0.293242542430736, 0.014299164632421407, 0.29457766956036313, 0.018983021448492052, 0.2908798920828291, 0.29593600950006244, 0.015681389368146226, 0.29444379294281786, 0.014508283729206439, 0.2879102105325778, 0.2941727030400627, 0.29744640616239504, 0.2978676045851645, 0.29692650675700444, 0.30426804895790244, 0.00968860101368744, 0.2919935559960131, 0.017780802451475525, 0.2987846010529583, 0.02542391824890425, 0.2954247898802579, 0.2996493992366283, 0.009589935481005294, 0.2948533668826238, 0.01738193423022405, 0.29085390779640913, 0.01136259381006634, 0.29800872861659716, 0.009903167665513711, 0.29790463727033045, 0.02605357801252423, 0.29247208096835026, 0.2892409106087507, 0.29446141887454624, 0.2917089329583313, 0.02188783939461464, 0.2992082143137698, 0.014487644695675416]
PDXPP	[0.25072384129953135, 0.25022368916685855, 0.25518309566566794, 0.00744364800543443, 0.2529387774402788, 0.007869059653409675, 0.25248823946024396, 0.007281430091347044, 0.2584283887429009, 0.006543877708268694, 0.2528358869989747, 0.000942735886518684, 0.253868242536994, 0.004619320844855911, 0.25225217506571174, 0.0023253102593790657, 0.250611998771964, 0.009338335070492346, 0.2562246061255526, 0.01024831651562178, 0.252265104277903, 0.006143611707941027, 0.2531787718119777, 0.005348118810767433, 0.25218519065528555, 0.008508476494311985, 0.25436744390462057, 0.004849223861763341, 0.2534608213373907, 0.008244088354074886, 0.25316600512931253, 0.008840617758204834, 0.2511467048873314, 0.2547239134536069, 0.007439332038926326, 0.25529420332234587, 0.004579666346982046, 0.2536170684529433, 0.2557095644501353, 0.251588199998195, 0.24954270287645108, 0.2530260406646565, 0.25683426990681774, 0.006041045216316124, 0.25072260391288065, 0.009252840321070247, 0.2541327260622839, 0.011544319502444764, 0.25685816696466196, 0.2561692994392357, 0.0046425211553970435, 0.25499767544466, 0.008373549768412574, 0.2511499719877322, 0.006622894041974097, 0.25217442301236914, 0.004552058492404052, 0.2569209304974298, 0.009847203335682352, 0.25240172956688134, 0.25165564376795646, 0.2529670219325524, 0.251588199998195, 0.010740195203476575, 0.25553695707108964, 0.008217744675092557]
PE120abcpp	[0.1726255937082055, 0.16724873429062534, 0.17145999751217827, 0.006938787195671171, 0.16948120098674907, 0.014222767545276734, 0.17157498648964634, 0.017030953428821983, 0.1735356511835713, 0.011564342567549152, 0.17064033399304807, 0.004153821401596608, 0.17154243886802123, 0.0110631692310185, 0.17291099364138648, 0.0066334871547281795, 0.17001420458954364, 0.017590449580987856, 0.17250868884663625, 0.019068753226113382, 0.16644063831978131, 0.0131050039832991, 0.17076031394006408, 0.010486027040646375, 0.17039741418393245, 0.013789232154825191, 0.17014125188146748, 0.010979838012578104, 0.1684529832016634, 0.007014787036421941, 0.16777951175055456, 0.018983021448492052, 0.16871577092722675, 0.1688413636505036, 0.00685232815883529, 0.16922267908322, 0.011710508349863964, 0.17047887166983838, 0.1710332518827577, 0.1706482483525864, 0.16596904933314677, 0.16883386869067432, 0.17185829533720273, 0.009519900898862186, 0.1669171660894738, 0.017713728502274328, 0.17468336089277633, 0.013913164886112354, 0.1712936734571768, 0.17271085284826726, 0.009589935481005294, 0.17024565926737617, 0.01677841957712057, 0.1703361106882858, 0.01136259381006634, 0.16932475531737903, 0.009903167665513711, 0.1698806175434119, 0.02605357801252423, 0.1708299427853198, 0.16992265767954334, 0.1704296977445605, 0.16978762737197686, 0.019443565449659417, 0.17464254768196397, 0.014487644695675416]
PAPA161	[0.36898074773675144, 0.3780682381822026, 0.39481815902200706, 0.07448495636858044, 0.3740681765985268, 0.08335783419003881, 0.3901271537661004, 0.04597700380732322, 0.3832878103078255, 0.03350461503851005, 0.38507994015836755, 0.012654847009951434, 0.3760570669298905, 0.024534349598239306, 0.38439234412852685, 0.013816730766686046, 0.3780822690037352, 0.1466707510185714, 0.38147698013685005, 0.13684704784654128, 0.38688608934264906, 0.034748672126659406, 0.38361482175468464, 0.03403964766164494, 0.38316002150801187, 0.05458109927580773, 0.3838796364333732, 0.035797709978728914, 0.3956044850241689, 0.040923015048349005, 0.37748415735908425, 0.056677831808404806, 0.38520195771924765, 0.3812421663514671, 0.07695736298113608, 0.37763667088632075, 0.032281035280367715, 0.3767771696719482, 0.37770086221669624, 0.3875247354661958, 0.3746189190637092, 0.37648179990582376, 0.3974775465724739, 0.025740043844890734, 0.3774671709663133, 0.027295470944076458, 0.3774688372384349, 0.05501247035290436, 0.38080135587078084, 0.39186222833713896, 0.015688520138753922, 0.388815095362799, 0.036369957543260646, 0.3760426107168084, 0.01923015360508657, 0.37793128602440745, 0.01342899116667282, 0.3924678336595317, 0.05887777839961061, 0.37862333648150825, 0.37450911054377173, 0.3922445664630699, 0.37920539932030334, 0.09087649013822102, 0.4032571829121018, 0.03005573851783859]
PAPA161pp	[0.36898074773675144, 0.3780682381822026, 0.39481815902200706, 0.07448495636858044, 0.3740681765985268, 0.08335783419003881, 0.3901271537661004, 0.04597700380732322, 0.3832878103078255, 0.03350461503851005, 0.38507994015836755, 0.012654847009951434, 0.3760570669298905, 0.024534349598239306, 0.38439234412852685, 0.013816730766686046, 0.3780822690037352, 0.1466707510185714, 0.38147698013685005, 0.13684704784654128, 0.38688608934264906, 0.034748672126659406, 0.38361482175468464, 0.03403964766164494, 0.38316002150801187, 0.05458109927580773, 0.3838796364333732, 0.035797709978728914, 0.3956044850241689, 0.040923015048349005, 0.37748415735908425, 0.056677831808404806, 0.38520195771924765, 0.3812421663514671, 0.07695736298113608, 0.37763667088632075, 0.032281035280367715, 0.3767771696719482, 0.37770086221669624, 0.3875247354661958, 0.3746189190637092, 0.37648179990582376, 0.3974775465724739, 0.025740043844890734, 0.3774671709663133, 0.027295470944076458, 0.3774688372384349, 0.05501247035290436, 0.38080135587078084, 0.39186222833713896, 0.015688520138753922, 0.388815095362799, 0.036369957543260646, 0.3760426107168084, 0.01923015360508657, 0.37793128602440745, 0.01342899116667282, 0.3924678336595317, 0.05887777839961061, 0.37862333648150825, 0.37450911054377173, 0.3922445664630699, 0.37920539932030334, 0.09087649013822102, 0.4032571829121018, 0.03005573851783859]
EX_chol_e	[0.25072384129953135, 0.25022368916685855, 0.25518309566566794, 0.00744364800543443, 0.2529387774402788, 0.007869059653409675, 0.25248823946024396, 0.007281430091347044, 0.2584283887429009, 0.006543877708268694, 0.2528358869989747, 0.000942735886518684, 0.253868242536994, 0.004619320844855911, 0.25225217506571174, 0.0023253102593790657, 0.250611998771964, 0.009338335070492346, 0.2562246061255526, 0.01024831651562178, 0.252265104277903, 0.006143611707941027, 0.2531787718119777, 0.005348118810767433, 0.25218519065528555, 0.008508476494311985, 0.25436744390462057, 0.004849223861763341, 0.2534608213373907, 0.008244088354074886, 0.25316600512931253, 0.008840617758204834, 0.2511467048873314, 0.2547239134536069, 0.007439332038926326, 0.25529420332234587, 0.004579666346982046, 0.2536170684529433, 0.2557095644501353, 0.251588199998195, 0.24954270287645108, 0.2530260406646565, 0.25683426990681774, 0.006041045216316124, 0.25072260391288065, 0.009252840321070247, 0.2541327260622839, 0.011544319502444764, 0.25685816696466196, 0.2561692994392357, 0.0046425211553970435, 0.25499767544466, 0.008373549768412574, 0.2511499719877322, 0.006622894041974097, 0.25217442301236914, 0.004552058492404052, 0.2569209304974298, 0.009847203335682352, 0.25240172956688134, 0.25165564376795646, 0.2529670219325524, 0.251588199998195, 0.010740195203476575, 0.25553695707108964, 0.008217744675092557]
PE140abcpp	[0.1726255937082055, 0.16724873429062534, 0.17145999751217827, 0.006938787195671171, 0.16948120098674907, 0.014222767545276734, 0.17157498648964634, 0.017030953428821983, 0.1735356511835713, 0.011564342567549152, 0.17064033399304807, 0.004153821401596608, 0.17154243886802123, 0.0110631692310185, 0.17291099364138648, 0.0066334871547281795, 0.17001420458954364, 0.017590449580987856, 0.17250868884663625, 0.019068753226113382, 0.16644063831978131, 0.0131050039832991, 0.17076031394006408, 0.010486027040646375, 0.17039741418393245, 0.013789232154825191, 0.17014125188146748, 0.010979838012578104, 0.1684529832016634, 0.007014787036421941, 0.16777951175055456, 0.018983021448492052, 0.16871577092722675, 0.1688413636505036, 0.00685232815883529, 0.16922267908322, 0.011710508349863964, 0.17047887166983838, 0.1710332518827577, 0.1706482483525864, 0.16596904933314677, 0.16883386869067432, 0.17185829533720273, 0.009519900898862186, 0.1669171660894738, 0.017713728502274328, 0.17468336089277633, 0.013913164886112354, 0.1712936734571768, 0.17271085284826726, 0.009589935481005294, 0.17024565926737617, 0.01677841957712057, 0.1703361106882858, 0.01136259381006634, 0.16932475531737903, 0.009903167665513711, 0.1698806175434119, 0.02605357801252423, 0.1708299427853198, 0.16992265767954334, 0.1704296977445605, 0.16978762737197686, 0.019443565449659417, 0.17464254768196397, 0.014487644695675416]
LPLIPAL1G141pp	[0.5002647170000234, 0.5018286756894038, 0.5054832922214295, 0.038997448615638065, 0.5064991225681903, 0.048662389370563254, 0.4986833686056566, 0.19249444095756807, 0.5069803213908349, 0.12237822413369617, 0.5102663048386622, 0.057603696861229944, 0.5109558399594003, 0.053387306814743574, 0.4939859184700408, 0.17225502274964832, 0.5009796147428868, 0.0609342132027808, 0.5074938196977534, 0.10166714393550763, 0.49624769981102484, 0.05134834383883827, 0.49825094369002837, 0.2228003487520923, 0.49754852006934486, 0.07459447613008466, 0.507334465837173, 0.05421633960408144, 0.5042921656430387, 0.09332198371330577, 0.5062904307903152, 0.32967601320413054, 0.4960019745813056, 0.5063194368700806, 0.2099975995189114, 0.4991155445616087, 0.11670034060555193, 0.5103661374691185, 0.5022755051124314, 0.5065773044505184, 0.504811889549537, 0.5002663896066943, 0.5011404457886797, 0.08601260741229749, 0.5022586488229517, 0.0704521277858244, 0.5041735999194598, 1.0, 0.5119257746275566, 0.5126727069688206, 0.06282229989160061, 0.5140010289994631, 0.1279835278247019, 0.5022586488229517, 0.03562494443822116, 0.4999790902969843, 0.10876622185332815, 0.5068165603701659, 0.5630865594581326, 0.5039862930089608, 0.4986916567578628, 0.5116611537835678, 0.5037085678484865, 0.943829699812095, 0.5169783091547857, 0.2457369980313986]
PE141abcpp	[0.1726255937082055, 0.16724873429062534, 0.17145999751217827, 0.006938787195671171, 0.16948120098674907, 0.014222767545276734, 0.17157498648964634, 0.017030953428821983, 0.1735356511835713, 0.011564342567549152, 0.17064033399304807, 0.004153821401596608, 0.17154243886802123, 0.0110631692310185, 0.17291099364138648, 0.0066334871547281795, 0.17001420458954364, 0.017590449580987856, 0.17250868884663625, 0.019068753226113382, 0.16644063831978131, 0.0131050039832991, 0.17076031394006408, 0.010486027040646375, 0.17039741418393245, 0.013789232154825191, 0.17014125188146748, 0.010979838012578104, 0.1684529832016634, 0.007014787036421941, 0.16777951175055456, 0.018983021448492052, 0.16871577092722675, 0.1688413636505036, 0.00685232815883529, 0.16922267908322, 0.011710508349863964, 0.17047887166983838, 0.1710332518827577, 0.1706482483525864, 0.16596904933314677, 0.16883386869067432, 0.17185829533720273, 0.009519900898862186, 0.1669171660894738, 0.017713728502274328, 0.17468336089277633, 0.013913164886112354, 0.1712936734571768, 0.17271085284826726, 0.009589935481005294, 0.17024565926737617, 0.01677841957712057, 0.1703361106882858, 0.01136259381006634, 0.16932475531737903, 0.009903167665513711, 0.1698806175434119, 0.02605357801252423, 0.1708299427853198, 0.16992265767954334, 0.1704296977445605, 0.16978762737197686, 0.019443565449659417, 0.17464254768196397, 0.014487644695675416]
PLIPA2G161pp	[0.32246055862824413, 0.32827955642643203, 0.32992551547051346, 0.019307877034870996, 0.33175982186861247, 0.014222767545276734, 0.3336894399503099, 0.023298768894908856, 0.33602793579026063, 0.011564342567549152, 0.33407808788121046, 0.005401849284223728, 0.3281058970735765, 0.0110631692310185, 0.3258853578264165, 0.011030127641357563, 0.32920913848886324, 0.017590449580987856, 0.3358103272684492, 0.019068753226113382, 0.32833026641469976, 0.0131050039832991, 0.3248566085013929, 0.015779181236756958, 0.32996936967699203, 0.013789232154825191, 0.33455539384447186, 0.010979838012578104, 0.3280341015706388, 0.022807894242379913, 0.3235519092408851, 0.018983021448492052, 0.3263927180001554, 0.32734942536764056, 0.015681389368146226, 0.3335933825632898, 0.021266247633264804, 0.3297469283092294, 0.3220154227656073, 0.32441253022149463, 0.32913665863197894, 0.3302420807832248, 0.3315630420288362, 0.018433945636300596, 0.3261830019841332, 0.03826670597134716, 0.33002687130307395, 0.020405780370801003, 0.3370932162851889, 0.3264961722658909, 0.021085996914712402, 0.3315707192425692, 0.021655453543644048, 0.32675282608393524, 0.02469062271522446, 0.3210910556657842, 0.0206896037297308, 0.3310744969268503, 0.02756675190922275, 0.32624566286387396, 0.32615231259404504, 0.3334016103920999, 0.32498627754190096, 0.023472129912735035, 0.3455173327321823, 0.02409023776079577]
